Date,Message,Profile,Network,Like,comment,Shares,interaction rate,Message-ID,Profile-ID,Link
10/23/2025,"KLARIFIKASI AQUA Usai Disidak Dedi Mulyadi dan Disebut Bersumber dari Sumur Bor, Bukan Mata Air",Tribun Medan,FACEBOOK,539,274,1005,0.03%,101746656537875_1247390790758876,1.01747E+14,https://www.facebook.com/360608709437093/posts/1247390790758876
10/21/2025,"El último single de Aqua VS ha estado creciendo a tal punto que llegó a oídos internacionales, ya que la escucharon el español JC Reyes y el dominicano Huan62.

Ambos artistas reaccionaron a la última publicación de Aqua VS. El cantante de centroamérica le dio me gusta, mientras que _theyounggypsy comentó con un par de fuegos. 

¿Te gustaría un remix de “Hacerte Olvidar” con Aqua VS, JC Reyes y Huan62?

#trap2daycl",Trap2day,INSTAGRAM,948,29,977,0.74%,1.81199E+16,8135228297,https://www.instagram.com/p/DQE_fyJjZnx/
9/30/2025,"Bits of September! 
1. I found a matching dress for my heels
2. Got to work with Sameer sir 
3. Premier night 
4. Blue sky after months
5. Just a fancy marvel collaboration 
6. Nail art by nailart_by_nirmadnya_8484 and my favourite book
7. Adu kashikar_adwait making it big ♥️
8. Dinner with my fam at otscafeandbar 
9. Happy rehearsals 
10. One of the best fish meals I had at my baby’s place vallari_20 .. kaku far kamaaal ahet _vaishali_londhe17 
11. Station vari after a long time 
12. First Ever ‘Aqua line Journey’ 
13. First ever cousins day out / weekend trip 
14. Played badminton after so long 
15. Morning walk with amazing view 
#september #dump #life #family #trip #love #adventure #nailart #favouritebook",Saanika Kashikkar,INSTAGRAM,949,25,974,2.68%,1.80845E+16,12622340548,https://www.instagram.com/p/DPOfkoKjP_a/
10/20/2025,"Harry Nach quiere causar el terror en la escena del trap, ya que tiene planeado lanzar su EP “EPERK” a través de su sello Only Perk. 

Con siete canciones, Harry promete traer de vuelta su viejo estilo aunque más renovado, junto con los más avezados del trap: Young Lunv, Taichu, Polimá Westcoast, Ele Ekis y Aqua VS. 

¿Cuáles son tus expectativas sobre el nuevo proyecto de Harry Nach?

?? ph.marssss 

#trap2daycl",Trap2day,INSTAGRAM,953,17,970,0.74%,1.78903E+16,8135228297,https://www.instagram.com/p/DQCfLsqjf3X/
10/8/2025,"The New beginnings of “Aqua” Infinitude Pieces.

After the nets are collected, cleaned, shredded, melted and finally reformed into recycled nylon pellets these pellets are then dried. After each piece cools, we carefully cut, trim and polish it.",PIPATCHARA,INSTAGRAM,964,2,966,0.53%,1.78638E+16,7019297881,https://www.instagram.com/p/DPinAfGks8J/
10/23/2025,"?? VI ER HELT HØJE EFTER I GÅR ??
Så vi laver selvfølgelig den FEDESTE konkurrence!

?? Vind 5 valgfrie JA TAK-tilbud! ??
Skriv i kommentaren, hvilket tilbud du synes er det bedste, så er du med i lodtrækningen.
?? Vi trækker vinderen mandag!

Vi er klar til at give den MAAAAKS gas hele weekenden ??
Alle tilbud kan afhentes fredag, lørdag eller søndag ??

?? Kl. 12:00 – Sodavand 24 x 0,33L: 69,99
?? Kl. 13:00 – Guld Ost: 49,99

?? Kl. 14:00 – ½ Kinders chokolade-stang: 64,99
?? Kl. 15:00 – Volbeat Rom: 179,99

?? Kl. 16:00 – Aqua Dor 6-pack (0,5L): 19,99
?? Kl. 17:00 – Jordbærshots: 50,-

?? Kl. 18:00 – Herregårdsskinke 1-1,2kg: 59,99
?? Kl. 19:00 – Brasiliansk oksefilet 4-4,5 kg. : 499,99
?? Kl. 20:00 – Brasiliansk ribeye filet (½ kg): 89,99

?? Kl. 21:00 – Fredagsbøffer Entrecote ca. 180-200 g): 29,99

Alt sammen klar til afhentning fredag, lørdag eller søndag ??

Ses vi? ??
#LøvbjergOdder #JATak #Konkurrence #OdderErKlar",Løvbjerg Odder (DK),FACEBOOK,333,616,958,5.04%,203727159982285_1233852245454740,2.03727E+14,https://www.facebook.com/636096311897006/posts/1233852245454740
10/11/2025,"งานบาร์ที่ทุกคนรอคอยเริ่มต้นแล้ว! กับ ‘Bangkok Bar Show’ อีเวนต์รวมตัวนักชงและนักดื่มให้มาชนแก้วแลกเปลี่ยนความรู้ดีๆ และเล่าประสบการณ์มากมายผ่านกิจกรรมบนเวที ซึ่งในวันนี้เรามีบรรยากาศสนุกๆ และความน่าสนใจของ #bkkbarshow มาฝากให้ทุกคนชมด้วย เผื่อใครกำลังลังเลว่าจะชวนเพื่อนมาจอยงานนี้ดีรึเปล่า

โดยปีนี้งานจัด 3 วันเต็มเช่นเดิม ทว่ามาพร้อมพื้นที่จัดงานที่ใหญ่ขึ้น และมีบูธจากแบรนด์เครื่องดื่มมาแนะนำให้รู้จักกว่า 30 แบรนด์ พร้อมด้วยบาร์เทนเดอร์ที่หากใครอยากพบเจอพวกเขาก็สามารถมาเจอกันได้ในงานนี้ หรือจะตามไปชิมฝีมือของจริงที่ Guest Shift ตามบาร์ต่างๆ ทั่วกรุงเทพฯ ก็ได้เช่นกัน

bkkbarshow 
Open: วันที่ 10-12 ตุลาคม 2568 เวลา 13.00 น.
Address: โรงแรม Anantara Siam Bangkok (ใกล้สถานีบีทีเอสราชดำริ) 
Budget: 
• บัตรต่อวัน ราคา 400 บาท ได้รับเครื่องดื่มฟรี 1 แก้ว
• บัตร 3 วัน ราคา 1,099 บาท ได้รับเครื่องดื่ม 1 แก้วต่อวัน และของขวัญพิเศษ 1 ชิ้น (มีจำกัด) 
• บัตร VIP ราคา 1,499 บาท สามารถเข้างานได้ทุกวัน และได้รับเครื่องดื่ม 1 แก้วต่อวัน ของขวัญพิเศษ 1 ชิ้น (มีจำกัด) และสิทธิ์เข้าห้องสัมมนา พร้อมเวาเชอร์มูลค่า 1,000 บาท สำหรับใช้ที่ Aqua Bar หรือ Firefly Bar 

#THESTANDARDLIFE #TheUrbanGuidetoWellbeing #bkkbarshow2025 #bkkbarshow #bartender #cocktails #cocktailbars #ค็อกเทล",THE STANDARD LIFE,INSTAGRAM,955,2,957,0.59%,1.78434E+16,57518009129,https://www.instagram.com/reel/DPqB6C9ElPl/
10/24/2025,"Hay dos fallecidos 

Un cuerpo ya fue rescatado mientras socorristas trabajan con equipo especial para extraer otro cuerpo que sigue atrapado dentro de los hierros retorcidos 

El saldo del trágico accidente hasta el momento:
2 fallecidos 
Un herido

Km 51 ruta vieja Palín Escuintla adelante de aqua park.

#COMPARTEYSIGUENOS 
#Escuintla 
#AccidenteVial",NOTI SEIS,FACEBOOK,552,17,954,0.11%,435741059965389_1352975186199500,4.35741E+14,https://www.facebook.com/775612263935798/posts/1352975186199500
10/12/2025,"Looking to start your Swiss watch collection? Look no further than these pieces.
	•	Bell & Ross Heritage Aeronavale
	•	Rolex Oyster Perpetual 39mm
	•	Jaeger-LeCoultre Master Ultra Thin
	•	Omega Seamaster Aqua Terra
	•	Breitling Transocean Chronograph 38
Which one’s your perfect starter watch?
 
Each of these pre-owned watches (and more) are available now on swisswatchexpo.com
__
#watchcollector #watchfam #watches #luxurywatches #grailwatch #swisswatchexpo #watchaddict #watchpics #Rolex #Omega #SwissMade #JaegerLeCoultre #Breitling #BellAndRoss",SwissWatchExpo,INSTAGRAM,937,13,950,0.87%,1.80383E+16,555651939,https://www.instagram.com/reel/DPteMI3jmPF/
10/27/2025,"New arrival to RFMC: the 2011 Boxster Spyder in Aqua Blue Metallic!?? This is 1 of just 26 examples in this color worldwide, and 1 of 17 for the 2011 model year. Boxster Spyders are rare in itself with only 891 US-market examples produced…this is such a great car for the money!! Get it while it’s available!
#Porsche #Boxster #Spyder #987 #PorscheMoment",RYAN FRIEDMAN MOTOR CARS,INSTAGRAM,930,20,950,0.47%,1.78496E+16,4544351965,https://www.instagram.com/p/DQUO2_yDQGn/
10/25/2025,"TRAS TENAS PERSECUCIÓN 
Apresados tres asaltantes, uno se dio a la fuga en la colonia Satélite de San Pedro Sula. Con potentes fusiles. Hubo tenaz percecusión de camioneta color azul aqua que impactó contra un negocio de comidas rápida. Hay un herido.",Soy Chamelecon,FACEBOOK,638,58,945,0.46%,102208721234083_1277206427543267,1.02209E+14,https://www.facebook.com/542674640996453/posts/1277206427543267
10/10/2025,"#留言抽獎 竟然被聯合惡整？！使上最快的戴泳帽方式????

夏天玩水之餘也要好好保養??
光之顏商城產品都是日本製造生產原裝進口
是專業沙龍等級！
為台灣代理販售ICHINO
也同步代理販售LUREAQU露麗蔻、EPHEON麗斐爾、cefine賽芬

??優惠及抽獎活動資訊：
輸入毛毛專屬優惠碼「MAO」滿$1500折抵全館商品9折❗️
專屬優惠碼期限至2025/12/30

??留言並抽兩位得獎者
ICHINO 水潤調理液
ICHINO 煥活修護霜
ICHINO 肌能賦活精華
以上三件套組其一(隨機贈送)
廠商加碼贈送Epheon Aqua Cleansing Gel 水潤潔顏凝膠(單價$950)

glowxiyan_official

#glowxiyan光之顏
#日系保養
#ICHINO
#深層保濕
#抗老修護
#敏感肌保養
#保濕精華
#保養分享",毛毛,INSTAGRAM,920,24,944,0.47%,1.80808E+16,3075079111,https://www.instagram.com/reel/DPniz9qiQoz/
10/27/2025,"With the launch of the final phase of Mumbai Metro Line 3 (Aqua Line), commuting between North and South Mumbai has become more convenient. 

However, many Mumbaikars are now debating the cost difference between the newly opened metro and the city’s existing AC local trains.

Activist and Mumbai resident Zoru Bhathena recently took to X (formerly Twitter) to share a comparison of his daily travel expenses from Andheri to Churchgate. 

According to his post, travelling 25 days a month on an AC local train costs around Rs 1,335 with a monthly pass, while using Mumbai Metro Line 3 for the same distance costs about Rs 3,500 per month.

#mumbai #MumbaiNews #MumbaiMetro #mumbailocaltrains",The Free Press Journal,INSTAGRAM,899,32,931,0.61%,1.8536E+16,3179979830,https://www.instagram.com/p/DQTxgWxCFAC/
10/8/2025,"No todos los gatos se definen por extremos. Algunos, como el Tonquinés, parecen hechos de equilibrio. ??✨
Nació en Canadá a mediados del siglo XX, fruto del cruce entre el elegante Siamés y el dulce Burmés, con la intención de unir lo mejor de ambos mundos: la inteligencia y curiosidad del primero, con la ternura y serenidad del segundo.

El resultado fue un gato tan armónico que parece esculpido en calma y luz. Su mirada, de un azul verdoso “aqua”, brilla con una profundidad hipnótica casi imposible de describir. ?? Su pelaje corto y sedoso, con el característico patrón “mink”, cambia de tono según la luz: ni oscuro como el Burmés, ni claro como el Siamés… un punto medio perfecto, como su temperamento.

El Tonquinés no busca ser el centro de atención, pero donde está, todo se vuelve más tranquilo. Es sociable, curioso y afectuoso, sin ser demandante; un compañero que observa con inteligencia y parece comprender más de lo que muestra. Su voz, más suave que la del Siamés, se escucha solo cuando algo realmente importa.

Cada gesto suyo transmite equilibrio. En él, la naturaleza alcanzó una fórmula rara: la elegancia sin distancia, la ternura sin exceso. ??️
El Tonquinés no necesita impresionar… simplemente, encanta.
#gatos #toquinés #fblifestyle

??: Edenvane",Sra Bigotes,FACEBOOK,547,58,930,0.07%,1546574595656419_1458677722590025,1.54657E+15,https://www.facebook.com/724445679346570/posts/1458677722590025
10/9/2025,"Setting up the Christmas tree looks a little different this year ???? #colourmillmade using Baby Pink Oil Blend, Red Aqua Blend, Bright White Chocolate Drip and White Glitz Blend ??",Colour Mill ??,INSTAGRAM,891,18,909,0.39%,1.81112E+16,16414401263,https://www.instagram.com/reel/DPk5FJHEqNe/
10/18/2025,"Laptop တွေမှာတောင် ပန်ကာနဲ့အအေးပေးတာပဲပါတာ Liquid Cooling ဆိုတာ စျေးပိုကြီးတဲ့ Desktop တွေမှပဲ ဆင်လို့ရနိုင်တာပါ ဒါပေမယ့် Redmagic ကတော့ အပေါ်က ပြောတဲ့ ၂ ခုလုံးထည့်ပေးထားနိုင်တယ် 

ဖုန်းတွေမှာပန်ကာပါတာက အဆန်းတော့မဟုတ်တော့ဘူးဗျ ဂိမ်းမင်းဖုန်းဆိုရင် ထည့်နိုင်နေကြပြီ ဒါပေမယ့် Liquid Cooling ကျ ရွှေပြည်တော်မျော်တိုင်းဝေးပဲ ခက်တာကိုး

HUAWEI က တော့ Liquid Cooling စနစ်ကို ကာဗာထဲ ထည့်ပြီးတော့ ရောင်းဖူးသေးတယ် အခု Redmagic မှာ မတူတာက ဖုန်းထဲမှာ တစ်ခါတည်းပါတာပဲ

Aqua Core လို့နာမည်ပေးထားပြီးတော့ ရေတွေကို micro channel တွေထဲမှာ လှည့်လည်သွားလာနိုင်ဖို့ လုပ်ပေးထားတယ် ဒီရေတွေ လှုပ်ရှားစေနိုင်ဖို့ micro pump စနစ်ကို လည်း Redmgaic က ဖန်တီးနိုင်ခဲ့တာပါ 

ဒီစနစ်အပြင် နောက်ထပ် 24000 RPM အထိ လည်
နိုင်တဲ့ Turbo Fan 4.0 လည်း ပါသေးတယ်ပေါ့ ဖုန်းရဲ့အထူကလည်း 8.9mm ပဲရှိတယ် ပြောပါတယ်

ကားတွေမှာ ရွတ်သမျှ အကုန်ပါတယ် ပြောရင် ဒီဖုန်းက ရွတ်သမျှ အကုန်ပါတဲ့ဖုန်းပဲ

Redmagic 11 Pro+ မှာ
Snapdragon 8 Elite Gen 5
24GB RAM
144Hz Refresh Rate
Ultrasonic Fingerprint
Under Display Front Camera 
 7500 mAh Battery (Pro+)
80W Wireless Charging | 120W Fast Charging (Pro+)
စတဲ့စနစ်တွေလည်းပါဝင်ပါသေးတယ်",Tech World,FACEBOOK,584,44,902,0.65%,620511281472243_1360860328735852,6.20511E+14,https://www.facebook.com/320985549390007/posts/1360860328735852
10/5/2025,"In September 2009, Sydney experienced one of its most dramatic weather events when a massive red sandstorm swept across eastern Australia. The phenomenon occurred as powerful westerly winds carried millions of tons of dust from the dry interior — particularly from drought-stricken regions of South Australia and New South Wales — toward the coast. The airborne dust reduced visibility to less than a kilometer in some areas and gave the city an eerie red-orange glow. Satellite imagery from NASA’s Terra and Aqua satellites captured the plume stretching over 3,000 kilometers. The event, described by meteorologists as one of the worst in decades, temporarily shut down airports and caused hazardous air quality, with particulate matter levels reaching more than 15 times the national safety limit.

Scientifically, the storm illustrated the connection between drought, soil erosion, and atmospheric circulation in arid regions. Extended periods of low rainfall and vegetation loss had left topsoil vulnerable to strong inland winds. Dust storms like this also impact global climate systems, as mineral dust particles can reflect sunlight and influence cloud formation. While visually striking, such storms pose serious respiratory risks — particularly to those with asthma or cardiovascular conditions. Australian scientists later used this event to refine atmospheric dust models and assess its effects on urban air quality, helping improve early-warning systems (Australian Bureau of Meteorology, CSIRO).

-
Tag someone",Exploring Science for Learning and Education,INSTAGRAM,883,11,894,0.10%,1.80585E+16,2089076561,https://www.instagram.com/p/DPbVgphDGOe/
